epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,32730.6,0.83564,0.43265,0.82049,0.67174,0.87925,0.66968,0.51022,0.72877,0.75042,0.80455,0.006139,0.006139,0.006139
119,33018,0.84011,0.43608,0.81991,0.6719,0.879,0.66985,0.51033,0.72853,0.74975,0.80454,0.006106,0.006106,0.006106
120,33303.1,0.83819,0.43397,0.81893,0.67193,0.87901,0.66991,0.51036,0.72828,0.74999,0.80452,0.006073,0.006073,0.006073
121,33590.2,0.84016,0.42987,0.81921,0.67237,0.87875,0.66996,0.51028,0.72794,0.74947,0.80446,0.00604,0.00604,0.00604
122,33876.3,0.83555,0.43264,0.81994,0.67205,0.87939,0.66995,0.5105,0.72782,0.74888,0.80449,0.006007,0.006007,0.006007
123,34157.6,0.83782,0.43213,0.81956,0.67172,0.87946,0.67,0.51056,0.72755,0.74828,0.80444,0.005974,0.005974,0.005974
124,34437.6,0.83647,0.43262,0.82064,0.67178,0.87939,0.67011,0.51066,0.72756,0.74776,0.80442,0.005941,0.005941,0.005941
125,34721.9,0.83501,0.42861,0.81897,0.67185,0.87963,0.67024,0.51079,0.72742,0.74743,0.80439,0.005908,0.005908,0.005908
126,34992.4,0.8338,0.4302,0.81997,0.67245,0.8783,0.67,0.51075,0.72728,0.74688,0.80436,0.005875,0.005875,0.005875
127,35276.2,0.82978,0.42968,0.81895,0.67272,0.8784,0.67004,0.51062,0.72712,0.74664,0.80431,0.005842,0.005842,0.005842
128,35564.9,0.83429,0.42953,0.82031,0.67271,0.87897,0.67025,0.51082,0.727,0.74647,0.80429,0.005809,0.005809,0.005809
129,35848.9,0.8382,0.42789,0.81958,0.6726,0.87962,0.67028,0.51094,0.72655,0.74642,0.80424,0.005776,0.005776,0.005776
130,36133.6,0.83574,0.42939,0.81843,0.67293,0.87919,0.6701,0.51089,0.72617,0.74631,0.80416,0.005743,0.005743,0.005743
131,36417.2,0.82864,0.42971,0.81891,0.67289,0.87928,0.67045,0.51109,0.72611,0.74597,0.80412,0.00571,0.00571,0.00571
